Id,SalePrice
2866,134286.13333333333
2867,92442.33333333333
2868,100789.06
2869,125349.09666666666
2870,150228.95
2871,92207.17
2872,62635.71333333333
2873,113643.53666666667
2874,133828.95666666667
2875,132271.35
2876,167244.43
2877,130601.45333333334
2878,177609.37
2879,145826.07
2880,106455.27333333333
2881,160482.49333333335
2882,160950.54666666666
2883,184551.32666666666
2884,175642.64
2885,174208.81333333332
2886,234745.11333333334
2887,110059.59
2888,133003.49
2889,71407.72
2890,88939.28666666667
2891,143744.32
2892,62134.94
2893,94626.56666666667
2894,61992.846666666665
2895,332369.07
2896,298197.10333333333
2897,199024.1
2898,154296.26333333334
2899,197361.55333333334
2900,160087.75333333333
2901,201374.32666666666
2902,193130.33666666667
2903,341181.69333333336
2904,345750.07
2905,104767.56
2906,200821.92
2907,110825.58
2908,129304.72
2909,140412.16333333333
2910,84627.66666666667
2911,87591.69333333333
2912,157210.95666666667
2913,91296.31666666667
2914,83714.06333333334
2915,82843.27666666667
2916,88240.88
2917,169123.00666666665
2918,110401.82666666666
2919,219038.54666666666
